header_capture_month,issuer_name,chip_indicator_uid,product_uid,description,purchase_txn_amt,purchase_txn_cnt
2018-09-01 00:00:00.000000000,BMO Bank of Montreal,7,1,"Drug Stores, Pharmacies",33351797.13,832158
2018-12-01 00:00:00.000000000,BMO Bank of Montreal,7,1,"Grocery Stores, Supermarkets",32607326.48,605248
2017-07-01 00:00:00.000000000,TD Canada Trust,3,1,"Eating Places, Restaurants",2109.82,40
2019-01-01 00:00:00.000000000,TD Canada Trust,3,1,Fast Food Restaurants,658.28,10
2016-09-01 00:00:00.000000000,BMO Bank of Montreal,9,1,"Drug Stores, Pharmacies",5001778.10,226365
2018-03-01 00:00:00.000000000,TD Canada Trust,3,1,Fast Food Restaurants,166.16,18
2018-07-01 00:00:00.000000000,TD Canada Trust,4,1,Hardware Stores,7.76,2
2016-11-01 00:00:00.000000000,TD Canada Trust,7,1,"Fuel Dispenser, Automated",70233241.66,1827676
2016-12-01 00:00:00.000000000,Scotiabank,7,1,"Drug Stores, Pharmacies",73500693.73,1667532
2016-06-01 00:00:00.000000000,BMO Bank of Montreal,2,1,"Drug Stores, Pharmacies",49.14,1
2017-11-01 00:00:00.000000000,Royal Bank,5,1,"Fuel Dispenser, Automated",3496.68,76
2016-09-01 00:00:00.000000000,TD Canada Trust,7,1,Fast Food Restaurants,42493541.03,3347122
2016-10-01 00:00:00.000000000,TD Canada Trust,3,1,"Eating Places, Restaurants",18999.56,586
2017-05-01 00:00:00.000000000,Scotiabank,9,1,"Eating Places, Restaurants",3579727.39,247913
2016-04-01 00:00:00.000000000,CIBC,5,1,Hardware Stores,319245.59,4877
2018-06-01 00:00:00.000000000,Royal Bank,9,1,"Drug Stores, Pharmacies",51760464.60,2285222
2016-05-01 00:00:00.000000000,TD Canada Trust,2,1,"Eating Places, Restaurants",106.84,3
2018-05-01 00:00:00.000000000,BMO Bank of Montreal,6,1,"Fuel Dispenser, Automated",0.00,0
2018-02-01 00:00:00.000000000,TD Canada Trust,7,1,"Eating Places, Restaurants",70732177.34,1948583
2017-07-01 00:00:00.000000000,TD Canada Trust,9,1,"Drug Stores, Pharmacies",35435166.64,1795851
2017-09-01 00:00:00.000000000,CIBC,9,1,Hardware Stores,9613550.45,338942
2018-05-01 00:00:00.000000000,BMO Bank of Montreal,3,1,"Grocery Stores, Supermarkets",99.54,2
2018-11-01 00:00:00.000000000,BMO Bank of Montreal,4,1,Fast Food Restaurants,63.10,5
2017-09-01 00:00:00.000000000,TD Canada Trust,7,1,Fast Food Restaurants,39757438.64,2986445
2018-12-01 00:00:00.000000000,Royal Bank,7,1,"Eating Places, Restaurants",63444807.25,1458136
2018-10-01 00:00:00.000000000,TD Canada Trust,9,1,"Fuel Dispenser, Automated",15316391.92,604362
2016-12-01 00:00:00.000000000,Scotiabank,7,1,Fast Food Restaurants,23087289.47,1664216
2018-10-01 00:00:00.000000000,BMO Bank of Montreal,9,1,Hardware Stores,6813049.23,231990
2018-03-01 00:00:00.000000000,BMO Bank of Montreal,9,1,"Fuel Dispenser, Automated",4362107.05,163327
2016-09-01 00:00:00.000000000,Scotiabank,2,1,"Fuel Dispenser, Automated",124.79,50
2017-07-01 00:00:00.000000000,Royal Bank,5,1,"Grocery Stores, Supermarkets",343798.27,6671
2016-08-01 00:00:00.000000000,Royal Bank,7,1,"Fuel Dispenser, Automated",71491786.52,1857922
2016-07-01 00:00:00.000000000,Royal Bank,9,1,"Grocery Stores, Supermarkets",11076841.61,466744
2017-05-01 00:00:00.000000000,CIBC,3,1,"Grocery Stores, Supermarkets",62.91,1
2018-08-01 00:00:00.000000000,Scotiabank,3,1,"Fuel Dispenser, Automated",0.00,0
2017-08-01 00:00:00.000000000,BMO Bank of Montreal,3,1,Fast Food Restaurants,4.03,1
2016-12-01 00:00:00.000000000,BMO Bank of Montreal,9,1,"Fuel Dispenser, Automated",1950916.52,73581
2016-06-01 00:00:00.000000000,Royal Bank,4,1,Fast Food Restaurants,440.82,41
2017-02-01 00:00:00.000000000,Royal Bank,9,1,"Grocery Stores, Supermarkets",22258318.26,874248
2018-12-01 00:00:00.000000000,TD Canada Trust,2,1,"Drug Stores, Pharmacies",127.54,2
2017-11-01 00:00:00.000000000,Scotiabank,2,1,Fast Food Restaurants,244.09,32
2018-10-01 00:00:00.000000000,TD Canada Trust,9,1,"Drug Stores, Pharmacies",54071822.13,2535159
2016-03-01 00:00:00.000000000,Scotiabank,9,1,"Grocery Stores, Supermarkets",2448333.75,116207
2017-01-01 00:00:00.000000000,Scotiabank,3,1,"Eating Places, Restaurants",110.08,1
2019-01-01 00:00:00.000000000,CIBC,5,1,Fast Food Restaurants,46437.36,3192
2016-08-01 00:00:00.000000000,TD Canada Trust,7,1,"Eating Places, Restaurants",81028616.73,2446968
2018-05-01 00:00:00.000000000,TD Canada Trust,5,1,Hardware Stores,287351.42,3409
2018-01-01 00:00:00.000000000,TD Canada Trust,6,1,"Fuel Dispenser, Automated",0.00,0
2016-12-01 00:00:00.000000000,Royal Bank,5,1,"Drug Stores, Pharmacies",296627.48,4891
2017-02-01 00:00:00.000000000,TD Canada Trust,2,1,"Drug Stores, Pharmacies",50.86,4
2018-03-01 00:00:00.000000000,CIBC,7,1,Fast Food Restaurants,19417877.47,1339359
2016-03-01 00:00:00.000000000,CIBC,4,1,"Eating Places, Restaurants",42963.49,1228
2017-01-01 00:00:00.000000000,CIBC,9,1,"Fuel Dispenser, Automated",4937618.14,189339
2016-11-01 00:00:00.000000000,CIBC,7,1,"Grocery Stores, Supermarkets",49523724.50,1130847
2016-11-01 00:00:00.000000000,BMO Bank of Montreal,3,1,"Grocery Stores, Supermarkets",143.02,3
2017-03-01 00:00:00.000000000,TD Canada Trust,9,1,"Grocery Stores, Supermarkets",14806778.33,708576
2018-04-01 00:00:00.000000000,CIBC,7,1,Hardware Stores,53808648.63,630664
2016-12-01 00:00:00.000000000,CIBC,5,1,"Eating Places, Restaurants",122646.56,4069
2016-03-01 00:00:00.000000000,Royal Bank,4,1,"Drug Stores, Pharmacies",25.17,1
2018-10-01 00:00:00.000000000,Scotiabank,2,1,Fast Food Restaurants,37.89,4
2016-07-01 00:00:00.000000000,CIBC,2,1,"Fuel Dispenser, Automated",20.00,75
2016-06-01 00:00:00.000000000,Scotiabank,9,1,"Drug Stores, Pharmacies",11687925.70,562537
2016-07-01 00:00:00.000000000,BMO Bank of Montreal,9,1,"Drug Stores, Pharmacies",801232.54,35765
2016-07-01 00:00:00.000000000,TD Canada Trust,7,1,"Grocery Stores, Supermarkets",50207938.01,1205703
2018-07-01 00:00:00.000000000,TD Canada Trust,9,1,Hardware Stores,13854290.33,534984
2018-05-01 00:00:00.000000000,CIBC,2,1,"Eating Places, Restaurants",164.53,7
2017-05-01 00:00:00.000000000,Scotiabank,2,1,"Fuel Dispenser, Automated",167.40,48
2017-09-01 00:00:00.000000000,TD Canada Trust,3,1,"Grocery Stores, Supermarkets",2469.39,49
2017-09-01 00:00:00.000000000,TD Canada Trust,4,1,"Fuel Dispenser, Automated",0.00,0
2016-04-01 00:00:00.000000000,Royal Bank,9,1,"Eating Places, Restaurants",4060356.55,322369
2016-04-01 00:00:00.000000000,CIBC,9,1,"Eating Places, Restaurants",1587051.77,131117
2016-06-01 00:00:00.000000000,CIBC,2,1,Hardware Stores,0.00,0
2016-11-01 00:00:00.000000000,Royal Bank,5,1,Hardware Stores,348732.05,4222
2018-10-01 00:00:00.000000000,TD Canada Trust,3,1,"Drug Stores, Pharmacies",1969.72,26
2017-07-01 00:00:00.000000000,TD Canada Trust,2,1,"Drug Stores, Pharmacies",125.99,1
2018-12-01 00:00:00.000000000,Royal Bank,3,1,"Drug Stores, Pharmacies",61310.28,1098
2016-03-01 00:00:00.000000000,TD Canada Trust,4,1,"Eating Places, Restaurants",66356.59,2291
2017-03-01 00:00:00.000000000,Scotiabank,2,1,"Eating Places, Restaurants",18.53,3
2018-11-01 00:00:00.000000000,Royal Bank,2,1,Hardware Stores,840722.56,6854
2016-08-01 00:00:00.000000000,Scotiabank,9,1,"Drug Stores, Pharmacies",12460886.07,600276
2018-10-01 00:00:00.000000000,BMO Bank of Montreal,2,1,Fast Food Restaurants,220.49,12
2018-10-01 00:00:00.000000000,Royal Bank,9,1,"Eating Places, Restaurants",19418892.05,1115275
2018-03-01 00:00:00.000000000,TD Canada Trust,4,1,"Fuel Dispenser, Automated",0.00,0
2017-06-01 00:00:00.000000000,Royal Bank,3,1,Fast Food Restaurants,26586.93,2454
2018-03-01 00:00:00.000000000,Royal Bank,5,1,"Drug Stores, Pharmacies",150000.75,3059
2018-11-01 00:00:00.000000000,Scotiabank,9,1,"Eating Places, Restaurants",9918856.65,591078
2016-05-01 00:00:00.000000000,Scotiabank,2,1,Fast Food Restaurants,59.23,5
2018-11-01 00:00:00.000000000,Royal Bank,4,1,Fast Food Restaurants,145.82,16
2018-07-01 00:00:00.000000000,Royal Bank,5,1,"Fuel Dispenser, Automated",0.00,4
2017-06-01 00:00:00.000000000,TD Canada Trust,7,1,"Grocery Stores, Supermarkets",71636731.09,1577070
2018-05-01 00:00:00.000000000,TD Canada Trust,7,1,Fast Food Restaurants,39649808.75,2752788
2017-11-01 00:00:00.000000000,Scotiabank,5,1,"Eating Places, Restaurants",97898.55,2984
2018-09-01 00:00:00.000000000,CIBC,2,1,"Grocery Stores, Supermarkets",813.27,3
2017-10-01 00:00:00.000000000,TD Canada Trust,3,1,"Eating Places, Restaurants",1727.77,29
2017-05-01 00:00:00.000000000,Royal Bank,3,1,"Grocery Stores, Supermarkets",189267.44,2168
2016-02-01 00:00:00.000000000,BMO Bank of Montreal,9,1,"Grocery Stores, Supermarkets",4.99,1
2017-12-01 00:00:00.000000000,Royal Bank,5,1,"Eating Places, Restaurants",224612.10,6000
2018-06-01 00:00:00.000000000,BMO Bank of Montreal,2,1,Fast Food Restaurants,331.55,25
2016-04-01 00:00:00.000000000,TD Canada Trust,3,1,"Fuel Dispenser, Automated",131525.27,3395
2018-08-01 00:00:00.000000000,CIBC,5,1,"Eating Places, Restaurants",133537.60,3594
2018-09-01 00:00:00.000000000,TD Canada Trust,2,1,"Fuel Dispenser, Automated",0.00,193
2019-01-01 00:00:00.000000000,BMO Bank of Montreal,7,1,"Grocery Stores, Supermarkets",27564338.16,543684
2016-06-01 00:00:00.000000000,BMO Bank of Montreal,9,1,"Eating Places, Restaurants",30598.88,2226
2018-11-01 00:00:00.000000000,Scotiabank,7,1,"Grocery Stores, Supermarkets",33050630.52,694382
2016-11-01 00:00:00.000000000,Royal Bank,5,1,"Fuel Dispenser, Automated",5646.10,180
2018-09-01 00:00:00.000000000,Royal Bank,7,1,"Fuel Dispenser, Automated",96441376.80,2009378
2017-10-01 00:00:00.000000000,TD Canada Trust,7,1,"Fuel Dispenser, Automated",86044928.30,2087381
2016-12-01 00:00:00.000000000,TD Canada Trust,9,1,"Fuel Dispenser, Automated",5766221.62,254942
2018-10-01 00:00:00.000000000,Royal Bank,7,1,Fast Food Restaurants,21626685.62,1391647
2016-05-01 00:00:00.000000000,CIBC,2,1,"Eating Places, Restaurants",33.90,2
2018-11-01 00:00:00.000000000,BMO Bank of Montreal,9,1,"Eating Places, Restaurants",7756487.51,429038
2017-07-01 00:00:00.000000000,BMO Bank of Montreal,7,1,"Fuel Dispenser, Automated",33172809.94,854908
2017-02-01 00:00:00.000000000,BMO Bank of Montreal,9,1,Fast Food Restaurants,7323332.70,685500
2018-07-01 00:00:00.000000000,BMO Bank of Montreal,5,1,Hardware Stores,172504.74,1864
2017-04-01 00:00:00.000000000,TD Canada Trust,7,1,"Drug Stores, Pharmacies",90459993.24,2329458
2016-05-01 00:00:00.000000000,Royal Bank,9,1,"Drug Stores, Pharmacies",31196894.07,1409452
2018-01-01 00:00:00.000000000,Scotiabank,9,1,"Fuel Dispenser, Automated",5250359.14,201670
2018-10-01 00:00:00.000000000,CIBC,9,1,Fast Food Restaurants,40597585.76,3683279
2018-01-01 00:00:00.000000000,CIBC,9,1,"Grocery Stores, Supermarkets",16934849.83,689829
2017-05-01 00:00:00.000000000,TD Canada Trust,4,1,"Fuel Dispenser, Automated",0.00,0
2017-08-01 00:00:00.000000000,CIBC,9,1,"Fuel Dispenser, Automated",7365422.00,302393
2016-02-01 00:00:00.000000000,BMO Bank of Montreal,4,1,"Fuel Dispenser, Automated",772820.35,23647
2018-10-01 00:00:00.000000000,Scotiabank,9,1,"Grocery Stores, Supermarkets",12676272.25,553960
2017-12-01 00:00:00.000000000,CIBC,7,1,"Grocery Stores, Supermarkets",58524355.01,1085008
2018-03-01 00:00:00.000000000,TD Canada Trust,3,1,"Fuel Dispenser, Automated",0.00,0
2018-01-01 00:00:00.000000000,CIBC,9,1,Fast Food Restaurants,28317516.06,2647696
2017-11-01 00:00:00.000000000,CIBC,3,1,"Fuel Dispenser, Automated",0.00,0
2017-11-01 00:00:00.000000000,Royal Bank,7,1,Fast Food Restaurants,23487786.51,1555192
2017-07-01 00:00:00.000000000,TD Canada Trust,3,1,"Drug Stores, Pharmacies",8241.15,92
2016-02-01 00:00:00.000000000,Scotiabank,4,1,Hardware Stores,7915.32,225
2018-02-01 00:00:00.000000000,Scotiabank,7,1,"Fuel Dispenser, Automated",39637555.36,928735
2018-04-01 00:00:00.000000000,Scotiabank,7,1,"Eating Places, Restaurants",37931517.70,1095219
2016-05-01 00:00:00.000000000,CIBC,5,1,"Grocery Stores, Supermarkets",165879.03,4058
2018-07-01 00:00:00.000000000,Royal Bank,9,1,"Eating Places, Restaurants",18077387.43,990342
2016-08-01 00:00:00.000000000,Royal Bank,3,1,Hardware Stores,848135.75,12215
2018-02-01 00:00:00.000000000,Royal Bank,9,1,"Eating Places, Restaurants",11554840.86,694084
2016-09-01 00:00:00.000000000,Royal Bank,9,1,"Eating Places, Restaurants",5270957.21,401998
2018-09-01 00:00:00.000000000,TD Canada Trust,2,1,Hardware Stores,11663.56,361
2017-06-01 00:00:00.000000000,Scotiabank,7,1,"Grocery Stores, Supermarkets",37890098.64,861488
2018-06-01 00:00:00.000000000,Royal Bank,9,1,"Fuel Dispenser, Automated",15265694.98,585202
2017-10-01 00:00:00.000000000,BMO Bank of Montreal,7,1,Hardware Stores,39335007.72,499377
2018-04-01 00:00:00.000000000,CIBC,5,1,"Fuel Dispenser, Automated",5247.50,117
2018-03-01 00:00:00.000000000,Scotiabank,7,1,Hardware Stores,41650286.52,534566
2018-11-01 00:00:00.000000000,Royal Bank,7,1,Hardware Stores,91598525.19,916732
2018-02-01 00:00:00.000000000,CIBC,2,1,"Fuel Dispenser, Automated",134.77,88
2018-04-01 00:00:00.000000000,Scotiabank,9,1,"Grocery Stores, Supermarkets",10373191.80,452992
2018-01-01 00:00:00.000000000,TD Canada Trust,5,1,"Eating Places, Restaurants",181456.66,5320
2016-12-01 00:00:00.000000000,Royal Bank,4,1,"Eating Places, Restaurants",69.71,2
2018-09-01 00:00:00.000000000,CIBC,7,1,"Fuel Dispenser, Automated",71667685.85,1531807
2017-05-01 00:00:00.000000000,Scotiabank,7,1,"Fuel Dispenser, Automated",42382819.36,1068512
2017-10-01 00:00:00.000000000,BMO Bank of Montreal,9,1,Hardware Stores,4863139.04,167000
2017-01-01 00:00:00.000000000,CIBC,5,1,Fast Food Restaurants,102099.23,8142
2016-09-01 00:00:00.000000000,BMO Bank of Montreal,5,1,Fast Food Restaurants,87433.79,7355
2018-09-01 00:00:00.000000000,CIBC,3,1,"Drug Stores, Pharmacies",427.36,3
2018-12-01 00:00:00.000000000,Royal Bank,7,1,Fast Food Restaurants,22696221.06,1299491
2017-04-01 00:00:00.000000000,BMO Bank of Montreal,7,1,"Grocery Stores, Supermarkets",34437873.43,792242
2018-06-01 00:00:00.000000000,BMO Bank of Montreal,5,1,"Drug Stores, Pharmacies",72524.90,1778
2017-12-01 00:00:00.000000000,Royal Bank,5,1,Fast Food Restaurants,105693.35,6763
2018-04-01 00:00:00.000000000,TD Canada Trust,5,1,"Fuel Dispenser, Automated",15261.80,328
2016-06-01 00:00:00.000000000,Scotiabank,2,1,Fast Food Restaurants,34.60,1
2017-11-01 00:00:00.000000000,TD Canada Trust,2,1,"Grocery Stores, Supermarkets",876.87,18
2017-05-01 00:00:00.000000000,BMO Bank of Montreal,5,1,"Grocery Stores, Supermarkets",100485.78,2238
2016-03-01 00:00:00.000000000,Scotiabank,4,1,Fast Food Restaurants,21882.58,3402
2017-04-01 00:00:00.000000000,TD Canada Trust,7,1,Hardware Stores,86984490.83,1128792
2018-08-01 00:00:00.000000000,Royal Bank,3,1,"Fuel Dispenser, Automated",31.32,2
2017-04-01 00:00:00.000000000,BMO Bank of Montreal,7,1,Fast Food Restaurants,17682145.88,1348396
2019-01-01 00:00:00.000000000,BMO Bank of Montreal,7,1,"Drug Stores, Pharmacies",32646570.10,779821
2017-06-01 00:00:00.000000000,TD Canada Trust,2,1,"Fuel Dispenser, Automated",0.00,102
2017-12-01 00:00:00.000000000,Scotiabank,5,1,"Eating Places, Restaurants",103826.85,2926
2017-01-01 00:00:00.000000000,TD Canada Trust,9,1,"Grocery Stores, Supermarkets",12204648.21,574257
2016-03-01 00:00:00.000000000,Royal Bank,3,1,"Drug Stores, Pharmacies",781652.97,25070
2016-08-01 00:00:00.000000000,Scotiabank,7,1,"Fuel Dispenser, Automated",44538437.35,1227203
2016-07-01 00:00:00.000000000,BMO Bank of Montreal,5,1,"Drug Stores, Pharmacies",121780.81,3763
2017-11-01 00:00:00.000000000,Royal Bank,5,1,"Eating Places, Restaurants",200597.59,6404
2016-11-01 00:00:00.000000000,TD Canada Trust,5,1,"Eating Places, Restaurants",171721.86,5877
2016-07-01 00:00:00.000000000,Scotiabank,7,1,"Drug Stores, Pharmacies",47965554.97,1361904
2016-12-01 00:00:00.000000000,CIBC,7,1,"Fuel Dispenser, Automated",48133789.33,1200305
2017-08-01 00:00:00.000000000,Royal Bank,9,1,"Drug Stores, Pharmacies",43857965.54,1948737
2018-06-01 00:00:00.000000000,Royal Bank,2,1,"Grocery Stores, Supermarkets",427.62,10
2018-11-01 00:00:00.000000000,Scotiabank,9,1,"Fuel Dispenser, Automated",8681563.32,324296
2017-06-01 00:00:00.000000000,CIBC,9,1,"Eating Places, Restaurants",5407761.15,360137
2018-01-01 00:00:00.000000000,CIBC,3,1,"Grocery Stores, Supermarkets",4.10,3
2016-02-01 00:00:00.000000000,BMO Bank of Montreal,3,1,"Fuel Dispenser, Automated",40.00,1
2018-06-01 00:00:00.000000000,CIBC,9,1,"Drug Stores, Pharmacies",35711891.40,1637077
2016-02-01 00:00:00.000000000,BMO Bank of Montreal,3,1,"Eating Places, Restaurants",7.54,1
2016-01-01 00:00:00.000000000,BMO Bank of Montreal,7,1,"Fuel Dispenser, Automated",31028379.52,923951
2018-01-01 00:00:00.000000000,Royal Bank,3,1,Hardware Stores,52433.00,486
2017-08-01 00:00:00.000000000,Royal Bank,9,1,"Fuel Dispenser, Automated",12850734.18,517025
2018-06-01 00:00:00.000000000,Royal Bank,7,1,Fast Food Restaurants,23491568.86,1477841
2018-07-01 00:00:00.000000000,Scotiabank,3,1,"Grocery Stores, Supermarkets",195.72,3
2016-01-01 00:00:00.000000000,Scotiabank,7,1,"Eating Places, Restaurants",33371746.90,1067618
2017-12-01 00:00:00.000000000,BMO Bank of Montreal,9,1,"Grocery Stores, Supermarkets",7527017.36,293108
2018-05-01 00:00:00.000000000,Royal Bank,5,1,"Eating Places, Restaurants",192435.81,5417
2017-10-01 00:00:00.000000000,Scotiabank,7,1,Hardware Stores,53661140.14,705066
2018-03-01 00:00:00.000000000,Scotiabank,7,1,"Grocery Stores, Supermarkets",37336669.76,794692
2017-04-01 00:00:00.000000000,Scotiabank,9,1,Fast Food Restaurants,16961414.50,1634966
2016-04-01 00:00:00.000000000,TD Canada Trust,7,1,Fast Food Restaurants,43652061.28,3507658
2018-03-01 00:00:00.000000000,Royal Bank,5,1,Fast Food Restaurants,94214.25,6201
2017-06-01 00:00:00.000000000,Scotiabank,9,1,"Grocery Stores, Supermarkets",8287187.69,362655
2017-01-01 00:00:00.000000000,Scotiabank,9,1,Fast Food Restaurants,13715210.58,1341858
2018-07-01 00:00:00.000000000,Royal Bank,9,1,"Grocery Stores, Supermarkets",34659751.24,1380446
2018-06-01 00:00:00.000000000,Royal Bank,9,1,"Eating Places, Restaurants",17093253.33,956193
2016-02-01 00:00:00.000000000,BMO Bank of Montreal,5,1,"Grocery Stores, Supermarkets",78962.53,1962
2018-04-01 00:00:00.000000000,TD Canada Trust,2,1,"Fuel Dispenser, Automated",30.15,141
2018-02-01 00:00:00.000000000,Scotiabank,7,1,"Grocery Stores, Supermarkets",32362602.66,692754
2017-10-01 00:00:00.000000000,BMO Bank of Montreal,9,1,Fast Food Restaurants,14365121.91,1312301
2018-09-01 00:00:00.000000000,Royal Bank,4,1,"Fuel Dispenser, Automated",0.00,0
2016-08-01 00:00:00.000000000,BMO Bank of Montreal,4,1,"Grocery Stores, Supermarkets",11068.87,298
2017-02-01 00:00:00.000000000,TD Canada Trust,4,1,"Eating Places, Restaurants",88.38,5
2018-01-01 00:00:00.000000000,TD Canada Trust,7,1,"Fuel Dispenser, Automated",84512290.93,1950288
2018-04-01 00:00:00.000000000,Royal Bank,7,1,"Eating Places, Restaurants",62669572.68,1705072
2017-03-01 00:00:00.000000000,Scotiabank,3,1,"Grocery Stores, Supermarkets",63.25,1
2016-08-01 00:00:00.000000000,CIBC,2,1,"Fuel Dispenser, Automated",18.50,79
2017-07-01 00:00:00.000000000,CIBC,3,1,"Drug Stores, Pharmacies",16.75,2
2018-03-01 00:00:00.000000000,TD Canada Trust,3,1,"Eating Places, Restaurants",945.59,27
2018-03-01 00:00:00.000000000,Scotiabank,5,1,Hardware Stores,107090.46,1557
2016-05-01 00:00:00.000000000,CIBC,5,1,"Eating Places, Restaurants",121899.90,4187
2017-12-01 00:00:00.000000000,Royal Bank,9,1,"Grocery Stores, Supermarkets",29861541.32,1127558
2016-11-01 00:00:00.000000000,CIBC,3,1,"Grocery Stores, Supermarkets",70.33,3
2017-09-01 00:00:00.000000000,Scotiabank,9,1,Hardware Stores,6787765.91,243990
2017-12-01 00:00:00.000000000,BMO Bank of Montreal,7,1,"Drug Stores, Pharmacies",57995555.89,1239290
2017-03-01 00:00:00.000000000,TD Canada Trust,3,1,"Fuel Dispenser, Automated",84.06,4
2018-04-01 00:00:00.000000000,Scotiabank,5,1,Hardware Stores,145235.20,1896
2016-11-01 00:00:00.000000000,TD Canada Trust,2,1,"Eating Places, Restaurants",53.08,5
2016-08-01 00:00:00.000000000,Royal Bank,9,1,Hardware Stores,13639878.29,459971
2019-01-01 00:00:00.000000000,Scotiabank,2,1,"Drug Stores, Pharmacies",103.12,2
2016-04-01 00:00:00.000000000,Scotiabank,2,1,"Fuel Dispenser, Automated",345.37,43
2018-09-01 00:00:00.000000000,CIBC,4,1,Hardware Stores,4.50,2
2018-03-01 00:00:00.000000000,BMO Bank of Montreal,3,1,"Grocery Stores, Supermarkets",81.51,5
2017-10-01 00:00:00.000000000,BMO Bank of Montreal,7,1,Fast Food Restaurants,16586808.43,1234602
2018-04-01 00:00:00.000000000,TD Canada Trust,4,1,"Grocery Stores, Supermarkets",1.00,1
2018-01-01 00:00:00.000000000,Royal Bank,2,1,"Fuel Dispenser, Automated",928.07,106
2016-12-01 00:00:00.000000000,TD Canada Trust,2,1,Hardware Stores,15088.13,528
2016-11-01 00:00:00.000000000,BMO Bank of Montreal,9,1,"Grocery Stores, Supermarkets",2554933.51,107513
2016-12-01 00:00:00.000000000,Scotiabank,2,1,"Fuel Dispenser, Automated",149.45,119
2018-02-01 00:00:00.000000000,CIBC,3,1,"Drug Stores, Pharmacies",41.57,2
2017-05-01 00:00:00.000000000,Royal Bank,4,1,Fast Food Restaurants,1.00,1
2016-11-01 00:00:00.000000000,Scotiabank,4,1,Hardware Stores,54.30,2
